'INSERT INTO `dd_results` (`RaceDate`, `Start`, `Place`, `id`, `Boat`) VALUES
'2011-08-02', 2, 1, 1425, 'Chaos'
'2011-08-02', 2, 2, 333, 'Mata Hari'
'2011-08-02', 2, 3, 489, 'Summer Babe'
'2011-08-02', 3, 1, 428, 'Sushi'
'2011-08-02', 3, 2, 596, 'Wild Honey'
'2011-08-02', 3, 3, 548, 'True Blue'
'2011-08-02', 4, 1, 107, 'Cinc-O-Sink'
'2011-08-02', 4, 2, 657, '11470'
'2011-08-02', 4, 3, 663, '183'
'2011-08-09', 1, 1, 477, 'Sachem'
'2011-08-09', 1, 2, 162, 'Elwood'
'2011-08-09', 1, 3, 543, 'Tantivy'
'2011-08-09', 2, 1, 693, 'Scat'
'2011-08-09', 2, 2, 4, 'Avalon'
'2011-08-09', 2, 3, 489, 'Summer Babe'
'2011-08-09', 3, 1, 428, 'Sushi'
'2011-08-09', 3, 2, 411, 'Rascal'
'2011-08-09', 3, 3, 596, 'Wild Honey'
'2011-08-09', 4, 1, 107, 'Cinc-O-Sink'
'2011-08-09', 4, 2, 450, 'Squidly'
'2011-08-09', 4, 3, 223, 'Hobbes'
'2011-08-16', 1, 1, 181, 'Flash'
'2011-08-16', 1, 2, 315, 'Mikaki'
'2011-08-16', 1, 3, 140, 'Dangerous When Wet'
'2011-08-16', 2, 1, 693, 'Scat'
'2011-08-16', 2, 2, 489, 'Summer Babe'
'2011-08-16', 2, 3, 540, 'Tenacious'
'2011-08-16', 3, 1, 596, 'Wild Honey'
'2011-08-16', 3, 2, 428, 'Sushi'
'2011-08-16', 3, 3, 599, 'Winkie'
'2011-08-16', 4, 1, 296, 'Lighting #11470'
'2011-08-16', 4, 2, 223, 'Hobbes'
'2011-08-16', 4, 3, 107, 'Cinc-O-Sink'
'2011-08-23', 1, 1, 140, 'Dangerous When Wet'
'2011-08-23', 1, 2, 543, 'Tantivy'
'2011-08-23', 1, 3, 162, 'Elwood'
'2011-08-23', 2, 1, 303, 'Little Blue Dune Buggy'
'2011-08-23', 2, 2, 333, 'Mata Hari'
'2011-08-23', 2, 3, 540, 'Tenacious'
'2011-08-23', 3, 1, 548, 'True Blue'
'2011-08-23', 3, 2, 428, 'Sushi'
'2011-08-23', 3, 3, 596, 'Wild Honey'
'2011-08-23', 4, 1, 107, 'Cinc-O-Sink'
'2011-08-23', 4, 2, 296, 'Lighting #11470'
'2011-08-23', 4, 3, 450, 'Squidly'
'2011-08-30', 1, 1, 494, 'Shrek'
'2011-08-30', 1, 2, 140, 'Dangerous When Wet'
'2011-08-30', 1, 3, 162, 'Elwood'
'2011-08-30', 2, 1, 98, 'Chili Verde'
'2011-08-30', 2, 2, 693, 'Scat'
'2011-08-30', 2, 3, 333, 'Mata Hari'
'2011-08-30', 3, 1, 599, 'Winke'
'2011-08-30', 3, 2, 150, 'Dreams'
'2011-08-30', 3, 3, 694, 'Full Moon'
'2011-08-30', 4, 1, 107, 'Cinc-O-Sink'
'2011-08-30', 4, 2, 450, 'Squidly'
'2011-08-30', 4, 3, 364, 'O Barquinho'
'2011-09-06', 1, 1, 181, 'Flash'
'2011-09-06', 1, 2, 162, 'Elwood'
'2011-09-06', 1, 3, 1713, 'Absolutely'
'2011-09-06', 2, 1, 687, '7001'
'2011-09-06', 2, 2, 303, 'Little Blue Dune buggy'
'2011-09-06', 2, 3, 540, 'Tenacious'
'2011-09-06', 3, 1, 428, 'Sushi'
'2011-09-06', 3, 2, 387, 'Polaris'
'2011-09-06', 3, 3, 599, 'Winkie'
'2011-09-06', 4, 1, 578, 'Wakini'
'2011-09-06', 4, 2, 107, 'Cinc-O-Sink'
'2011-09-06', 4, 3, 450, 'Squidly'
'2011-10-29', 1, 1, 193, 'Free Byrd'
'2011-10-29', 1, 2, 67, 'Bravo Zulu'
'2011-10-29', 1, 3, 72, 'Bergin Viking'
'2011-10-29', 2, 1, 303, 'Little Blue Dune Buggy'
'2011-10-29', 2, 2, 569, 'Vanadis'
'2011-10-29', 2, 3, 1425, 'Chaos'
'2011-10-29', 3, 1, 694, 'Full Moon'
'2011-10-29', 3, 2, 567, 'Valella'
'2011-10-29', 3, 3, 548, 'True Blue'
'2011-10-29', 4, 1, 348, 'N/A'
'2011-10-29', 4, 2, 348, 'N/A'
'2011-10-29', 4, 3, 348, 'N/A'
'2012-05-15', 1, 1, 349, 'Neptune\'s Car'
'2012-05-15', 1, 2, 1262, 'Madrona'
'2012-05-15', 1, 3, 543, 'Tantivy'
'2012-05-15', 2, 1, 693, 'Scat'
'2012-05-15', 2, 2, 247, 'Heart Attack'
'2012-05-15', 2, 3, 131, 'Deception'
'2012-05-15', 3, 1, 694, 'Full Moon'
'2012-05-15', 3, 2, 428, 'Sushi'
'2012-05-15', 3, 3, 263, 'Incorigable'
'2012-05-15', 4, 1, 556, '505 #8446'
'2012-05-15', 4, 2, 1479, 'Wounded Moose Duece'
'2012-05-15', 4, 3, 312, 'Mo\'o'
'2012-05-15', 5, 1, 348, 'N/A'
'2012-05-15', 5, 2, 348, 'N/A'
'2012-05-15', 5, 3, 348, 'N/A'
'2012-05-22', 1, 1, 1262, 'Madrona'
'2012-05-22', 1, 2, 162, 'Elwood'
'2012-05-22', 1, 3, 543, 'Tantivy'
'2012-05-22', 2, 1, 470, 'Salsa'
'2012-05-22', 2, 2, 360, 'Norn'
'2012-05-22', 2, 3, 540, 'Tenacious'
'2012-05-22', 3, 1, 694, 'Full Moon'
'2012-05-22', 3, 2, 947, 'Tuesday'
'2012-05-22', 3, 3, 548, 'True Blue'
'2012-05-22', 4, 1, 107, 'Cinc-O-Sink'
'2012-05-22', 4, 2, 296, 'Lighting #11470'
'2012-05-22', 4, 3, 312, 'Mo\'o'
'2012-05-22', 5, 1, 348, 'N/A'
'2012-05-22', 5, 2, 348, 'N/A'
'2012-05-22', 5, 3, 348, 'N/A'
'2012-06-05', 1, 1, 140, 'Dangerous When Wet'
'2012-06-05', 1, 2, 1713, 'Absolutely'
'2012-06-05', 1, 3, 1262, 'Madrona'
'2012-06-05', 2, 1, 470, 'Salsa'
'2012-06-05', 2, 2, 333, 'Mata Hari'
'2012-06-05', 2, 3, 134, 'Distance'
'2012-06-05', 3, 1, 694, 'Full Moon'
'2012-06-05', 3, 2, 25, 'Anakena'
'2012-06-05', 3, 3, 131, 'Deception'
'2012-06-05', 4, 1, 107, 'Cinc-O-Sink'
'2012-06-05', 4, 2, 384, 'Polly Ester'
'2012-06-05', 4, 3, 312, 'Mo\'o'
'2012-06-05', 5, 1, 203, 'Forward Symmetry'
'2012-06-05', 5, 2, 247, 'Heart Attack'
'2012-06-05', 5, 3, 113, 'Crazy Ivan'
'2012-06-12', 1, 1, 1262, 'Madrona'
'2012-06-12', 1, 2, 162, 'Elwood'
'2012-06-12', 1, 3, 140, 'Dangerous When Wet'
'2012-06-12', 2, 1, 540, 'Tenacious'
'2012-06-12', 2, 2, 693, 'Scat'
'2012-06-12', 2, 3, 333, 'Mata Hari'
'2012-06-12', 3, 1, 428, 'Sushi'
'2012-06-12', 3, 2, 694, 'Full Moon'
'2012-06-12', 3, 3, 548, 'True Blue'
'2012-06-12', 4, 1, 107, 'Cinc-O-Sink'
'2012-06-12', 4, 2, 361, 'Opus'
'2012-06-12', 4, 3, 384, 'Poly Ester'
'2012-06-12', 5, 1, 348, 'N/A'
'2012-06-12', 5, 2, 348, 'N/A'
'2012-06-12', 5, 3, 348, 'N/A'
'2012-06-19', 1, 1, 1262, 'Madrona'
'2012-06-19', 1, 2, 535, 'Tatiana'
'2012-06-19', 1, 3, 543, 'Tantivy'
'2012-06-19', 2, 1, 540, 'Tenacious'
'2012-06-19', 2, 2, 576, 'Waka'
'2012-06-19', 2, 3, 693, 'Scat'
'2012-06-19', 3, 1, 428, 'Sushi'
'2012-06-19', 3, 2, 411, 'Rascal'
'2012-06-19', 3, 3, 131, 'Deception'
'2012-06-19', 4, 1, 1479, 'Wounded Moose Duece'
'2012-06-19', 4, 2, 107, 'Cinc-O-Sink'
'2012-06-19', 4, 3, 384, 'Polly Ester'
'2012-06-19', 5, 1, 348, 'N/A'
'2012-06-19', 5, 2, 348, 'N/A'
'2012-06-19', 5, 3, 348, 'N/A'
'2012-06-26', 1, 1, 181, 'Flash'
'2012-06-26', 1, 2, 1262, 'Madrona'
'2012-06-26', 1, 3, 543, 'Tantivy'
'2012-06-26', 2, 1, 489, 'Summer Babe'
'2012-06-26', 2, 2, 576, 'Waka'
'2012-06-26', 2, 3, 134, 'Distance'
'2012-06-26', 3, 1, 694, 'Full Moon'
'2012-06-26', 3, 2, 428, 'Sushi'
'2012-06-26', 3, 3, 548, 'True Blue'
'2012-06-26', 4, 1, 107, 'Cinc-O-Sink'
'2012-06-26', 4, 2, 1479, 'Wounded Moose Duece'
'2012-06-26', 4, 3, 312, 'Mo\'o'
'2012-06-26', 5, 1, 348, 'N/A'
'2012-06-26', 5, 2, 348, 'N/A'
'2012-06-26', 5, 3, 348, 'N/A'
'2012-06-29', 1, 1, 1262, 'Madrona'
'2012-06-29', 1, 2, 140, 'Dangerous When Wet'
'2012-06-29', 1, 3, 1713, 'Absolutely'
'2012-06-29', 2, 1, 113, 'Crazy Ivan'
'2012-06-29', 2, 2, 576, 'Waka'
'2012-06-29', 2, 3, 247, 'Heart Attack'
'2012-06-29', 3, 1, 428, 'Sushi'
'2012-06-29', 3, 2, 131, 'Deception'
'2012-06-29', 3, 3, 694, 'Full Moon'
'2012-06-29', 4, 1, 107, 'Cinc-O-Sink'
'2012-06-29', 4, 2, 312, 'Mo\'o'
'2012-06-29', 4, 3, 384, 'Poly Ester'
'2012-06-29', 5, 1, 348, 'N/A'
'2012-06-29', 5, 2, 348, 'N/A'
'2012-06-29', 5, 3, 348, 'N/A'
'2012-07-10', 1, 1, 543, 'Tantivy'
'2012-07-10', 1, 2, 162, 'Elwood'
'2012-07-10', 1, 3, 547, 'Tri #37'
'2012-07-10', 2, 1, 348, 'N/A'
'2012-07-10', 2, 2, 348, 'N/A'
'2012-07-10', 2, 3, 348, 'N/A'
'2012-07-10', 3, 1, 428, 'Sushi'
'2012-07-10', 3, 2, 116, 'Cake or Death'
'2012-07-10', 3, 3, 25, 'Anakena'
'2012-07-10', 4, 1, 107, 'Cinc-O-Sink'
'2012-07-10', 4, 2, 46, 'Buttercup'
'2012-07-10', 4, 3, 369, 'Ocean Safari'
'2012-07-10', 5, 1, 348, 'N/A'
'2012-07-10', 5, 2, 348, 'N/A'
'2012-07-10', 5, 3, 348, 'N/A'
'2012-07-24', 1, 1, 543, 'Tantivy'
'2012-07-24', 1, 2, 162, 'Elwood'
'2012-07-24', 1, 3, 277, 'Jack Rabbit'
'2012-07-24', 2, 1, 556, 'US #1204'
'2012-07-24', 2, 2, 693, 'Scat'
'2012-07-24', 2, 3, 247, 'Heart Attack'
'2012-07-24', 3, 1, 570, 'Verity'
'2012-07-24', 3, 2, 428, 'Sushi'
'2012-07-24', 3, 3, 593, 'Wilson'
'2012-07-24', 4, 1, 107, 'Cinc-O-Sink'
'2012-07-24', 4, 2, 41, 'Beat It'
'2012-07-24', 4, 3, 353, 'No Number Laser'
'2012-07-24', 5, 1, 348, 'N/A'
'2012-07-24', 5, 2, 348, 'N/A'
'2012-07-24', 5, 3, 348, 'N/A'
'2012-07-31', 1, 1, 494, 'Shrek'
'2012-07-31', 1, 2, 352, 'Nefarious'
'2012-07-31', 1, 3, 543, 'Tantivy'
'2012-07-31', 2, 1, 113, 'Crazy Ivan'
'2012-07-31', 2, 2, 413, 'Rajun Cajun'
'2012-07-31', 2, 3, 348, 'N/A'
'2012-07-31', 3, 1, 411, 'Rascal'
'2012-07-31', 3, 2, 348, 'N/A'
'2012-07-31', 3, 3, 348, 'N/A'
'2012-07-31', 4, 1, 107, 'Cinc-O-Sink'
'2012-07-31', 4, 2, 296, 'Lighting #11470'
'2012-07-31', 4, 3, 503, 'The Bugler'
'2012-07-31', 5, 1, 348, 'N/A'
'2012-07-31', 5, 2, 348, 'N/A'
'2012-07-31', 5, 3, 348, 'N/A'
'2012-08-07', 1, 1, 56, 'Ballistic'
'2012-08-07', 1, 2, 348, 'N/A'
'2012-08-07', 1, 3, 348, 'N/A'
'2012-08-07', 2, 1, 693, 'Scat'
'2012-08-07', 2, 2, 113, 'Crazy Ivan'
'2012-08-07', 2, 3, 348, 'N/A'
'2012-08-07', 3, 1, 604, 'Windspirit'
'2012-08-07', 3, 2, 348, 'N/A'
'2012-08-07', 3, 3, 371, 'Orca'
'2012-08-07', 4, 1, 107, 'Cinc-O-Sink'
'2012-08-07', 4, 2, 663, '183'
'2012-08-07', 4, 3, 296, 'Lighting #11470'
'2012-08-07', 5, 1, 348, 'N/A'
'2012-08-07', 5, 2, 348, 'N/A'
'2012-08-07', 5, 3, 348, 'N/A'
'2012-08-14', 1, 1, 56, 'Ballistic'
'2012-08-14', 1, 2, 1713, 'Absolutely'
'2012-08-14', 1, 3, 162, 'Elwood'
'2012-08-14', 2, 1, 540, 'Tenacious'
'2012-08-14', 2, 2, 113, 'Crazy Ivan'
'2012-08-14', 2, 3, 489, 'Summer Babe'
'2012-08-14', 3, 1, 411, 'Rascal'
'2012-08-14', 3, 2, 279, 'Koyah'
'2012-08-14', 3, 3, 608, 'Winddancer'
'2012-08-14', 4, 1, 62, 'Blue Rocket'
'2012-08-14', 4, 2, 296, 'Lighting #11470'
'2012-08-14', 4, 3, 296, 'Lighting #15004'
'2012-08-14', 5, 1, 348, 'N/A'
'2012-08-14', 5, 2, 348, 'N/A'
'2012-08-14', 5, 3, 348, 'N/A'
'2012-08-21', 1, 1, 1262, 'Madrona'
'2012-08-21', 1, 2, 543, 'Tantivy'
'2012-08-21', 1, 3, 162, 'Elwood'
'2012-08-21', 2, 1, 113, 'Crazy Ivan'
'2012-08-21', 2, 2, 333, 'Mata Hari'
'2012-08-21', 2, 3, 693, 'Scat'
'2012-08-21', 3, 1, 411, 'Rascal'
'2012-08-21', 3, 2, 428, 'Sushi'
'2012-08-21', 3, 3, 25, 'Anakena'
'2012-08-21', 4, 1, 617, 'Yeah Boy'
'2012-08-21', 4, 2, 107, 'Cinc-O-Sink'
'2012-08-21', 4, 3, 312, 'Mo\'o'
'2012-08-21', 5, 1, 348, 'N/A'
'2012-08-21', 5, 2, 348, 'N/A'
'2012-08-21', 5, 3, 348, 'N/A'
'2012-11-03', 1, 1, 349, 'Neptune\'s Car'
'2012-11-03', 1, 2, 394, 'Project Mayhem'
'2012-11-03', 1, 3, 281, 'Kotuku'
'2012-11-03', 2, 1, 311, 'Loreli'
'2012-11-03', 2, 2, 113, 'Crazy Ivan'
'2012-11-03', 2, 3, 247, 'Heart Attack'
'2012-11-03', 3, 1, 694, 'Full Moon'
'2012-11-03', 3, 2, 116, 'Cake or Death'
'2012-11-03', 3, 3, 411, 'Rascal'
'2012-11-03', 4, 1, 348, 'N/A'
'2012-11-03', 4, 2, 348, 'N/A'
'2012-11-03', 4, 3, 348, 'N/A'
'2012-11-03', 5, 1, 348, 'N/A'
'2012-11-03', 5, 2, 348, 'N/A'
'2012-11-03', 5, 3, 348, 'N/A'
'2013-05-07', 1, 1, 1262, 'Madrona'
'2013-05-07', 1, 2, 543, 'Tantivy'
'2013-05-07', 1, 3, 1713, 'Absolutely'
'2013-05-07', 2, 1, 360, 'Norn'
'2013-05-07', 2, 2, 333, 'Mata Hari'
'2013-05-07', 2, 3, 470, 'Selchie'
'2013-05-07', 3, 1, 157, 'EGB'
'2013-05-07', 3, 2, 371, 'Orca'
'2013-05-07', 3, 3, 200, 'Friday'
'2013-05-07', 4, 1, 222, 'Hobie #136'
'2013-05-07', 4, 2, 361, 'Opus'
'2013-05-07', 4, 3, 357, 'Nomad'
'2013-05-14', 1, 1, 349, 'Neptune\'s Car'
'2013-05-14', 1, 2, 162, 'Elwood'
'2013-05-14', 1, 3, 1713, 'Absolutely'
'2013-05-14', 2, 1, 259, 'Iolar'
'2013-05-14', 2, 2, 693, 'Scat'
'2013-05-14', 2, 3, 475, 'Slingshot'
'2013-05-14', 3, 1, 427, 'Runner'
'2013-05-14', 3, 2, 548, 'True Blue'
'2013-05-14', 3, 3, 411, 'Rascal'
'2013-05-14', 4, 1, 107, 'Cinc-O-Sink'
'2013-05-14', 4, 2, 129, 'Duck Soup'
'2013-05-14', 4, 3, 44, 'Boatly'
'2013-05-21', 1, 1, 269, 'Jedi'
'2013-05-21', 1, 2, 543, 'Tantivy'
'2013-05-21', 1, 3, 1713, 'Absolutely'
'2013-05-21', 2, 1, 470, 'Salsa'
'2013-05-21', 2, 2, 113, 'Crazy Ivan'
'2013-05-21', 2, 3, 470, 'Selchie'
'2013-05-21', 3, 1, 428, 'Sushi'
'2013-05-21', 3, 2, 548, 'True Blue'
'2013-05-21', 3, 3, 254, 'Ignitor'
'2013-05-21', 4, 1, 107, 'Cinc-O-Sink'
'2013-05-21', 4, 2, 44, 'Boatly'
'2013-05-21', 4, 3, 129, 'Duck Soup'
'2013-05-28', 1, 1, 1262, 'Madrona'
'2013-05-28', 1, 2, 269, 'Jedi'
'2013-05-28', 1, 3, 162, 'Elwood'
'2013-05-28', 2, 1, 489, 'Summer Babe'
'2013-05-28', 2, 2, 470, 'Selchie'
'2013-05-28', 2, 3, 477, 'Shazam'
'2013-05-28', 3, 1, 233, 'Hitched'
'2013-05-28', 3, 2, 428, 'Sushi'
'2013-05-28', 3, 3, 115, 'Cake or Death'
'2013-05-28', 4, 1, 107, 'Cinc-O-Sink'
'2013-05-28', 4, 2, 297, 'Laser #168281'
'2013-05-28', 4, 3, 129, 'Duck Soup'
'2013-06-04', 1, 1, 1262, 'Madrona'
'2013-06-04', 1, 2, 543, 'Tantivy'
'2013-06-04', 1, 3, 1713, 'Absolutely'
'2013-06-04', 2, 1, 404, 'RIP'
'2013-06-04', 2, 2, 489, 'Summer Babe'
'2013-06-04', 2, 3, 150, 'Dreams'
'2013-06-04', 3, 1, 428, 'Sushi'
'2013-06-04', 3, 2, 411, 'Rascal'
'2013-06-04', 3, 3, 548, 'True Blue'
'2013-06-04', 4, 1, 107, 'Cinc-O-Sink'
'2013-06-04', 4, 2, 361, 'Opus'
'2013-06-04', 4, 3, 297, 'Laser #168281'
'2013-06-11', 1, 1, 269, 'Jedi'
'2013-06-11', 1, 2, 1262, 'Madrona'
'2013-06-11', 1, 3, 162, 'Elwood'
'2013-06-11', 2, 1, 360, 'Norn'
'2013-06-11', 2, 2, 333, 'Mata Hari'
'2013-06-11', 2, 3, 411, 'Rachel'
'2013-06-11', 3, 1, 411, 'Rascal'
'2013-06-11', 3, 2, 281, 'Kittiwake'
'2013-06-11', 3, 3, 143, 'Drakken'
'2013-06-11', 4, 1, 107, 'Cinc-O-Sink'
'2013-06-11', 4, 2, 361, 'Opus'
'2013-06-11', 4, 3, 44, 'Boatly'
'2013-06-18', 1, 1, 1262, 'Madrona'
'2013-06-18', 1, 2, 502, 'Typsy Gypsy'
'2013-06-18', 1, 3, 1713, 'Absolutely'
'2013-06-18', 2, 1, 599, 'Wings'
'2013-06-18', 2, 2, 312, 'M23'
'2013-06-18', 2, 3, 348, 'N/A'
'2013-06-18', 3, 1, 143, 'Drakken'
'2013-06-18', 3, 2, 428, 'Sushi'
'2013-06-18', 3, 3, 115, 'Cake or Death'
'2013-06-18', 4, 1, 279, 'KC 111'
'2013-06-18', 4, 2, 50, 'Blueberry'
'2013-06-18', 4, 3, 292, 'Leviathon'
'2013-06-24', 1, 1, 181, 'Flash'
'2013-06-24', 1, 2, 1262, 'Madrona'
'2013-06-24', 1, 3, 543, 'Tantivy'
'2013-06-24', 2, 1, 599, 'Wings'
'2013-06-24', 2, 2, 666, '244'
'2013-06-24', 2, 3, 556, 'US #363'
'2013-06-24', 3, 1, 428, 'Sushi'
'2013-06-24', 3, 2, 115, 'Cake or Death'
'2013-06-24', 3, 3, 143, 'Drakken'
'2013-06-24', 4, 1, 1479, 'Wounded Moose Duece'
'2013-06-24', 4, 2, 107, 'Cinc-O-Sink'
'2013-06-24', 4, 3, 661, '168281'
'2013-07-02', 1, 1, 269, 'Jedi'
'2013-07-02', 1, 2, 162, 'Elwood'
'2013-07-02', 1, 3, 1713, 'Absolutely'
'2013-07-02', 2, 1, 150, 'Dreams'
'2013-07-02', 2, 2, 556, 'US #363'
'2013-07-02', 2, 3, 694, 'Full Moon'
'2013-07-02', 3, 1, 143, 'Drakken'
'2013-07-02', 3, 2, 411, 'Rascal'
'2013-07-02', 3, 3, 157, 'EGB'
'2013-07-02', 4, 1, 522, 'Taser'
'2013-07-02', 4, 2, 685, '5542'
'2013-07-02', 4, 3, 107, 'Cinc-O-Sink'
'2013-07-09', 1, 1, 269, 'Jedi'
'2013-07-09', 1, 2, 543, 'Tantivy'
'2013-07-09', 1, 3, 240, 'Hinzite'
'2013-07-09', 2, 1, 413, 'Rajun Cajun'
'2013-07-09', 2, 2, 599, 'Wings'
'2013-07-09', 2, 3, 522, 'Taser'
'2013-07-09', 3, 1, 428, 'Sushi'
'2013-07-09', 3, 2, 25, 'Anakena'
'2013-07-09', 3, 3, 200, 'Friday'
'2013-07-09', 4, 1, 107, 'Cinc-O-Sink'
'2013-07-09', 4, 2, 674, '505'
'2013-07-09', 4, 3, 364, 'O Barquinho'
'2013-07-23', 1, 1, 269, 'Jedi'
'2013-07-23', 1, 2, 543, 'Tantivy'
'2013-07-23', 1, 3, 162, 'Elwood'
'2013-07-23', 2, 1, 419, 'Red Dwarf'
'2013-07-23', 2, 2, 98, 'Chili Verde'
'2013-07-23', 2, 3, 412, 'Rock-On'
'2013-07-23', 3, 1, 206, 'Freedom'
'2013-07-23', 3, 2, 428, 'Sushi'
'2013-07-23', 3, 3, 371, 'Orca'
'2013-07-23', 4, 1, 107, 'Cinc-O-Sink'
'2013-07-23', 4, 2, 105, 'Can 520'
'2013-07-23', 4, 3, 44, 'Boatly'
'2013-07-30', 1, 1, 181, 'Flash'
'2013-07-30', 1, 2, 269, 'Jedi'
'2013-07-30', 1, 3, 543, 'Tantivy'
'2013-07-30', 2, 1, 407, 'Ricochet'
'2013-07-30', 2, 2, 489, 'Summer Babe'
'2013-07-30', 2, 3, 356, 'Necessary Evil'
'2013-07-30', 3, 1, 200, 'Friday'
'2013-07-30', 3, 2, 371, 'Orca'
'2013-07-30', 3, 3, 143, 'Drakken'
'2013-07-30', 4, 1, 44, 'Boatly'
'2013-07-30', 4, 2, 107, 'Cinc-O-Sink'
'2013-07-30', 4, 3, 297, 'Laser #168281'
'2013-08-06', 1, 1, 181, 'Flash'
'2013-08-06', 1, 2, 123, 'Double Take'
'2013-08-06', 1, 3, 162, 'Elwood'
'2013-08-06', 2, 1, 231, 'Hagar'
'2013-08-06', 2, 2, 314, 'Muffin'
'2013-08-06', 2, 3, 150, 'Dreams'
'2013-08-06', 3, 1, 432, 'Special K'
'2013-08-06', 3, 2, 87, 'Cobalt'
'2013-08-06', 3, 3, 371, 'Orca'
'2013-08-06', 4, 1, 107, 'Cinc-O-Sink'
'2013-08-06', 4, 2, 365, 'O Barquinho'
'2013-08-06', 4, 3, 105, 'Can 520'
'2013-08-13', 1, 1, 269, 'Jedi'
'2013-08-13', 1, 2, 352, 'Nefarious'
'2013-08-13', 1, 3, 394, 'Project Mayham'
'2013-08-13', 2, 1, 420, 'Runaway'
'2013-08-13', 2, 2, 333, 'Mata Hari'
'2013-08-13', 2, 3, 150, 'Dreams'
'2013-08-13', 3, 1, 143, 'Drakken'
'2013-08-13', 3, 2, 411, 'Rascal'
'2013-08-13', 3, 3, 947, 'Tuesday'
'2013-08-13', 4, 1, 256, 'Ichi Butt'
'2013-08-13', 4, 2, 105, 'Can 520'
'2013-08-13', 4, 3, 379, 'Putaxent'
'2013-08-20', 1, 1, 162, 'Elwood'
'2013-08-20', 1, 2, 543, 'Tantivy'
'2013-08-20', 1, 3, 494, 'Shrek'
'2013-08-20', 2, 1, 360, 'Norn'
'2013-08-20', 2, 2, 556, 'Etchells US #88'
'2013-08-20', 2, 3, 489, 'Summer Babe'
'2013-08-20', 3, 1, 545, 'Thundorca'
'2013-08-20', 3, 2, 570, 'Verity'
'2013-08-20', 3, 3, 143, 'Drakken'
'2013-08-20', 4, 1, 256, 'Ichi Butt'
'2013-08-20', 4, 2, 107, 'Cinc-O-Sink'
'2013-08-20', 4, 3, 947, 'Tuesday'
'2014-05-06', 1, 1, 351, 'Nimble'
'2014-05-06', 1, 2, 543, 'Tantivy'
'2014-05-06', 1, 3, 140, 'Dangerous When Wet'
'2014-05-06', 2, 1, 568, 'Valkire'
'2014-05-06', 2, 2, 693, 'Scat'
'2014-05-06', 2, 3, 694, 'Full Moon'
'2014-05-06', 3, 1, 947, 'Tuesday'
'2014-05-06', 3, 2, 1497, 'Mustache Ride'
'2014-05-06', 3, 3, 399, 'Quixotic'
'2014-05-06', 4, 1, 617, 'Yeah Boy'
'2014-05-06', 4, 2, 256, 'Ichi Butt'
'2014-05-06', 4, 3, 107, 'Cinc-O-Sink'
'2014-05-13', 1, 1, 349, 'Neptune\'s Car'
'2014-05-13', 1, 2, 1262, 'Madrona'
'2014-05-13', 1, 3, 351, 'Nimble'
'2014-05-13', 2, 1, 412, 'Rock-On'
'2014-05-13', 2, 2, 579, 'Wizard'
'2014-05-13', 2, 3, 541, 'Twinkle Twinkle'
'2014-05-13', 3, 1, 947, 'Tuesday'
'2014-05-13', 3, 2, 608, 'Wind Dancer'
'2014-05-13', 3, 3, 200, 'Friday'
'2014-05-13', 4, 1, 256, 'Ichi Butt'
'2014-05-13', 4, 2, 361, 'Opus'
'2014-05-13', 4, 3, 107, 'Cinc-O-Sink'
'2014-05-20', 1, 1, 162, 'Elwood'
'2014-05-20', 1, 2, 63, 'Bonnie'
'2014-05-20', 1, 3, 351, 'Nimble'
'2014-05-20', 2, 1, 412, 'Rock-On'
'2014-05-20', 2, 2, 579, 'Wizard'
'2014-05-20', 2, 3, 541, 'Twinkle Twinkle'
'2014-05-20', 3, 1, 348, 'N/A'
'2014-05-20', 3, 2, 348, 'N/A'
'2014-05-20', 3, 3, 348, 'N/A'
'2014-05-20', 4, 1, 617, 'Yeah Boy'
'2014-05-20', 4, 2, 256, 'Ichi Butt'
'2014-05-20', 4, 3, 361, 'Opus'
'2014-05-27', 1, 1, 351, 'Nimble'
'2014-05-27', 1, 2, 386, 'Planet Clair'
'2014-05-27', 1, 3, 470, 'Salsa'
'2014-05-27', 2, 1, 489, 'Summer Babe'
'2014-05-27', 2, 2, 693, 'Scat'
'2014-05-27', 2, 3, 182, 'Flashpoint'
'2014-05-27', 3, 1, 399, 'Quixotic'
'2014-05-27', 3, 2, 428, 'Sushi'
'2014-05-27', 3, 3, 1497, 'Mustache Ride'
'2014-05-27', 4, 1, 204, 'Fred Jr.'
'2014-05-27', 4, 2, 256, 'Ichi Butt'
'2014-05-27', 4, 3, 107, 'Cinc-O-Sink'
'2014-06-03', 1, 1, 1262, 'Madrona'
'2014-06-03', 1, 2, 543, 'Tantivy'
'2014-06-03', 1, 3, 470, 'Salsa'
'2014-06-03', 2, 1, 98, 'Chili Verde'
'2014-06-03', 2, 2, 134, 'Distance'
'2014-06-03', 2, 3, 579, 'Wizard'
'2014-06-03', 3, 1, 947, 'Tuesday'
'2014-06-03', 3, 2, 366, 'OJ'
'2014-06-03', 3, 3, 200, 'Friday'
'2014-06-03', 4, 1, 617, 'Yeah Boy'
'2014-06-03', 4, 2, 256, 'Ichi Butt'
'2014-06-03', 4, 3, 107, 'Cinc-O-Sink'
'2014-06-17', 1, 1, 181, 'Flash'
'2014-06-17', 1, 2, 1262, 'Madrona'
'2014-06-17', 1, 3, 543, 'Tantivy'
'2014-06-17', 2, 1, 312, 'M23'
'2014-06-17', 2, 2, 626, 'Zipper'
